date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:07:13	51691/51691	---M--	200	added ('OK')	image/png	etag:%225fe1b79-c9eb-5f6010debe71c%22	https://creativelayers.net/themes/educrat-html/img/home-2/events/4.png	D:/yogesh%20sir/training%20guru%20new/creativelayers.net/themes/educrat-html/img/home-2/events/4.png	(from https://creativelayers.net/themes/educrat-html/home-2.html)
13:07:13	62871/62871	---M--	200	added ('OK')	image/png	etag:%225fe1b88-f597-5f6010df9971a%22	https://creativelayers.net/themes/educrat-html/img/home-2/events/3.png	D:/yogesh%20sir/training%20guru%20new/creativelayers.net/themes/educrat-html/img/home-2/events/3.png	(from https://creativelayers.net/themes/educrat-html/home-2.html)
13:07:13	54315/54315	---M--	200	added ('OK')	image/png	etag:%225fe1b7a-d42b-5f6010dec641d%22	https://creativelayers.net/themes/educrat-html/img/home-2/events/5.png	D:/yogesh%20sir/training%20guru%20new/creativelayers.net/themes/educrat-html/img/home-2/events/5.png	(from https://creativelayers.net/themes/educrat-html/home-2.html)
13:07:14	300066/300066	---M--	200	added ('OK')	image/png	etag:%225fe1b70-49422-5f6010dc67107%22	https://creativelayers.net/themes/educrat-html/img/home-2/cta/bg.png	D:/yogesh%20sir/training%20guru%20new/creativelayers.net/themes/educrat-html/img/home-2/cta/bg.png	(from https://creativelayers.net/themes/educrat-html/home-2.html)
13:07:14	71438/71438	---M--	200	added ('OK')	image/png	etag:%225fe1b91-1170e-5f6010e25951a%22	https://creativelayers.net/themes/educrat-html/img/home-2/categories/1.png	D:/yogesh%20sir/training%20guru%20new/creativelayers.net/themes/educrat-html/img/home-2/categories/1.png	(from https://creativelayers.net/themes/educrat-html/home-2.html)
13:07:14	66512/66512	---M--	200	added ('OK')	image/png	etag:%225fe1b7c-103d0-5f6010df2e437%22	https://creativelayers.net/themes/educrat-html/img/home-2/events/6.png	D:/yogesh%20sir/training%20guru%20new/creativelayers.net/themes/educrat-html/img/home-2/events/6.png	(from https://creativelayers.net/themes/educrat-html/home-2.html)
13:07:14	517290/517290	---M--	200	added ('OK')	image/png	etag:%225fe1b8a-7e4aa-5f6010e139b6d%22	https://creativelayers.net/themes/educrat-html/img/home-2/mainSlider/bg.png	D:/yogesh%20sir/training%20guru%20new/creativelayers.net/themes/educrat-html/img/home-2/mainSlider/bg.png	(from https://creativelayers.net/themes/educrat-html/home-2.html)
13:07:14	65245/65245	---M--	200	added ('OK')	image/png	etag:%225fe1b90-fedd-5f6010e21533b%22	https://creativelayers.net/themes/educrat-html/img/home-2/categories/3.png	D:/yogesh%20sir/training%20guru%20new/creativelayers.net/themes/educrat-html/img/home-2/categories/3.png	(from https://creativelayers.net/themes/educrat-html/home-2.html)
13:07:14	46278/46278	---M--	200	added ('OK')	image/png	etag:%225fe1b8f-b4c6-5f6010e1e9be7%22	https://creativelayers.net/themes/educrat-html/img/home-2/categories/2.png	D:/yogesh%20sir/training%20guru%20new/creativelayers.net/themes/educrat-html/img/home-2/categories/2.png	(from https://creativelayers.net/themes/educrat-html/home-2.html)
13:07:15	101824/101824	---M--	200	added ('OK')	image/png	etag:%225fe1b8c-18dc0-5f6010e1243ab%22	https://creativelayers.net/themes/educrat-html/img/home-2/categories/5.png	D:/yogesh%20sir/training%20guru%20new/creativelayers.net/themes/educrat-html/img/home-2/categories/5.png	(from https://creativelayers.net/themes/educrat-html/home-2.html)
13:07:15	17701/17701	---M--	200	added ('OK')	image/png	etag:%225fe1b8e-4525-5f6010e1abbb1%22	https://creativelayers.net/themes/educrat-html/img/home-2/categories/6.png	D:/yogesh%20sir/training%20guru%20new/creativelayers.net/themes/educrat-html/img/home-2/categories/6.png	(from https://creativelayers.net/themes/educrat-html/home-2.html)
13:07:15	59474/59474	---M--	200	added ('OK')	image/png	etag:%225fe1b8b-e852-5f6010e0a92de%22	https://creativelayers.net/themes/educrat-html/img/home-2/categories/4.png	D:/yogesh%20sir/training%20guru%20new/creativelayers.net/themes/educrat-html/img/home-2/categories/4.png	(from https://creativelayers.net/themes/educrat-html/home-2.html)
13:07:15	49792/49792	---M--	200	added ('OK')	image/png	etag:%225fe1b8d-c280-5f6010e18cb95%22	https://creativelayers.net/themes/educrat-html/img/home-2/categories/7.png	D:/yogesh%20sir/training%20guru%20new/creativelayers.net/themes/educrat-html/img/home-2/categories/7.png	(from https://creativelayers.net/themes/educrat-html/home-2.html)
13:07:15	15027/15027	---M--	200	added ('OK')	image/png	etag:%225fe1b77-3ab3-5f6010de0b7c2%22	https://creativelayers.net/themes/educrat-html/img/home-2/students/1.png	D:/yogesh%20sir/training%20guru%20new/creativelayers.net/themes/educrat-html/img/home-2/students/1.png	(from https://creativelayers.net/themes/educrat-html/home-2.html)
13:07:15	14883/14883	---M--	200	added ('OK')	image/png	etag:%225fe1b75-3a23-5f6010dd983f6%22	https://creativelayers.net/themes/educrat-html/img/home-2/students/2.png	D:/yogesh%20sir/training%20guru%20new/creativelayers.net/themes/educrat-html/img/home-2/students/2.png	(from https://creativelayers.net/themes/educrat-html/home-2.html)
13:07:16	16046/16046	---M--	200	added ('OK')	image/png	etag:%225fe1b76-3eae-5f6010ddb4d01%22	https://creativelayers.net/themes/educrat-html/img/home-2/students/3.png	D:/yogesh%20sir/training%20guru%20new/creativelayers.net/themes/educrat-html/img/home-2/students/3.png	(from https://creativelayers.net/themes/educrat-html/home-2.html)
13:07:16	13787/13787	---M--	200	added ('OK')	image/png	etag:%225fe1b73-35db-5f6010dd36584%22	https://creativelayers.net/themes/educrat-html/img/home-2/students/4.png	D:/yogesh%20sir/training%20guru%20new/creativelayers.net/themes/educrat-html/img/home-2/students/4.png	(from https://creativelayers.net/themes/educrat-html/home-2.html)
13:07:16	12552/12552	---M--	200	added ('OK')	image/png	etag:%225fe1b74-3108-5f6010dd428d5%22	https://creativelayers.net/themes/educrat-html/img/home-2/students/5.png	D:/yogesh%20sir/training%20guru%20new/creativelayers.net/themes/educrat-html/img/home-2/students/5.png	(from https://creativelayers.net/themes/educrat-html/home-2.html)
13:07:16	90626/90626	---M--	200	added ('OK')	image/png	etag:%225fe1b72-16202-5f6010dcbd3f7%22	https://creativelayers.net/themes/educrat-html/img/home-2/about/1.png	D:/yogesh%20sir/training%20guru%20new/creativelayers.net/themes/educrat-html/img/home-2/about/1.png	(from https://creativelayers.net/themes/educrat-html/home-2.html)
13:07:17	5948/5948	---M--	200	added ('OK')	image/svg+xml	etag:%225fe1ad8-173c-5f6010be51b33%22	https://creativelayers.net/themes/educrat-html/img/general/logo-dark.svg	D:/yogesh%20sir/training%20guru%20new/creativelayers.net/themes/educrat-html/img/general/logo-dark.svg	(from https://creativelayers.net/themes/educrat-html/home-3.html)
13:07:17	1862/1862	---M--	200	added ('OK')	image/svg+xml	etag:%225fe310b-746-5f60112b62132%22	https://creativelayers.net/themes/educrat-html/img/home-3/masthead/icons/1.svg	D:/yogesh%20sir/training%20guru%20new/creativelayers.net/themes/educrat-html/img/home-3/masthead/icons/1.svg	(from https://creativelayers.net/themes/educrat-html/home-3.html)
13:07:17	93876/93876	---M--	200	added ('OK')	image/png	etag:%225fe1b71-16eb4-5f6010dc49474%22	https://creativelayers.net/themes/educrat-html/img/home-2/about/2.png	D:/yogesh%20sir/training%20guru%20new/creativelayers.net/themes/educrat-html/img/home-2/about/2.png	(from https://creativelayers.net/themes/educrat-html/home-2.html)
13:07:17	3905/3905	---M--	200	added ('OK')	image/svg+xml	etag:%225fe310c-f41-5f60112b98c38%22	https://creativelayers.net/themes/educrat-html/img/home-3/masthead/icons/2.svg	D:/yogesh%20sir/training%20guru%20new/creativelayers.net/themes/educrat-html/img/home-3/masthead/icons/2.svg	(from https://creativelayers.net/themes/educrat-html/home-3.html)
13:07:18	7150/7150	---M--	200	added ('OK')	image/svg+xml	etag:%225fe310a-1bee-5f60112b4d140%22	https://creativelayers.net/themes/educrat-html/img/home-3/masthead/icons/3.svg	D:/yogesh%20sir/training%20guru%20new/creativelayers.net/themes/educrat-html/img/home-3/masthead/icons/3.svg	(from https://creativelayers.net/themes/educrat-html/home-3.html)
13:07:18	15731/15731	---M--	200	added ('OK')	image/png	etag:%225fe1bdd-3d73-5f6010f5437b1%22	https://creativelayers.net/themes/educrat-html/img/home-3/category/1.png	D:/yogesh%20sir/training%20guru%20new/creativelayers.net/themes/educrat-html/img/home-3/category/1.png	(from https://creativelayers.net/themes/educrat-html/home-3.html)
13:07:18	12006/12006	---M--	200	added ('OK')	image/png	etag:%225fe1bdb-2ee6-5f6010f4d0f9e%22	https://creativelayers.net/themes/educrat-html/img/home-3/category/2.png	D:/yogesh%20sir/training%20guru%20new/creativelayers.net/themes/educrat-html/img/home-3/category/2.png	(from https://creativelayers.net/themes/educrat-html/home-3.html)
13:07:18	14942/14942	---M--	200	added ('OK')	image/png	etag:%225fe1bdc-3a5e-5f6010f51e5ee%22	https://creativelayers.net/themes/educrat-html/img/home-3/category/3.png	D:/yogesh%20sir/training%20guru%20new/creativelayers.net/themes/educrat-html/img/home-3/category/3.png	(from https://creativelayers.net/themes/educrat-html/home-3.html)
13:07:18	961341/961341	---M--	200	added ('OK')	image/png	etag:%225fe1bf3-eab3d-5f6010fbe15ef%22	https://creativelayers.net/themes/educrat-html/img/home-3/masthead/bg.png	D:/yogesh%20sir/training%20guru%20new/creativelayers.net/themes/educrat-html/img/home-3/masthead/bg.png	(from https://creativelayers.net/themes/educrat-html/home-3.html)
13:07:18	13589/13589	---M--	200	added ('OK')	image/png	etag:%225fe1bd6-3515-5f6010f4074f9%22	https://creativelayers.net/themes/educrat-html/img/home-3/category/4.png	D:/yogesh%20sir/training%20guru%20new/creativelayers.net/themes/educrat-html/img/home-3/category/4.png	(from https://creativelayers.net/themes/educrat-html/home-3.html)
13:07:19	14499/14499	---M--	200	added ('OK')	image/png	etag:%225fe1bd8-38a3-5f6010f461a52%22	https://creativelayers.net/themes/educrat-html/img/home-3/category/5.png	D:/yogesh%20sir/training%20guru%20new/creativelayers.net/themes/educrat-html/img/home-3/category/5.png	(from https://creativelayers.net/themes/educrat-html/home-3.html)
13:07:19	11935/11935	---M--	200	added ('OK')	image/png	etag:%225fe1bda-2e9f-5f6010f4c2d0c%22	https://creativelayers.net/themes/educrat-html/img/home-3/category/6.png	D:/yogesh%20sir/training%20guru%20new/creativelayers.net/themes/educrat-html/img/home-3/category/6.png	(from https://creativelayers.net/themes/educrat-html/home-3.html)
13:07:19	12241/12241	---M--	200	added ('OK')	image/png	etag:%225fe1bd9-2fd1-5f6010f469b3b%22	https://creativelayers.net/themes/educrat-html/img/home-3/category/7.png	D:/yogesh%20sir/training%20guru%20new/creativelayers.net/themes/educrat-html/img/home-3/category/7.png	(from https://creativelayers.net/themes/educrat-html/home-3.html)
13:07:19	14041/14041	---M--	200	added ('OK')	image/png	etag:%225fe1bd7-36d9-5f6010f3fe470%22	https://creativelayers.net/themes/educrat-html/img/home-3/category/8.png	D:/yogesh%20sir/training%20guru%20new/creativelayers.net/themes/educrat-html/img/home-3/category/8.png	(from https://creativelayers.net/themes/educrat-html/home-3.html)
13:07:20	2340/2340	---M--	200	added ('OK')	image/svg+xml	etag:%225fe1bed-924-5f6010f8aa98b%22	https://creativelayers.net/themes/educrat-html/img/home-3/works/1.svg	D:/yogesh%20sir/training%20guru%20new/creativelayers.net/themes/educrat-html/img/home-3/works/1.svg	(from https://creativelayers.net/themes/educrat-html/home-3.html)
13:07:20	4067/4067	---M--	200	added ('OK')	image/svg+xml	etag:%225fe1b93-fe3-5f6010e346dfb%22	https://creativelayers.net/themes/educrat-html/img/misc/lines/1.svg	D:/yogesh%20sir/training%20guru%20new/creativelayers.net/themes/educrat-html/img/misc/lines/1.svg	(from https://creativelayers.net/themes/educrat-html/home-3.html)
13:07:20	1807/1807	---M--	200	added ('OK')	image/svg+xml	etag:%225fe1bee-70f-5f6010f8e9191%22	https://creativelayers.net/themes/educrat-html/img/home-3/works/2.svg	D:/yogesh%20sir/training%20guru%20new/creativelayers.net/themes/educrat-html/img/home-3/works/2.svg	(from https://creativelayers.net/themes/educrat-html/home-3.html)
13:07:20	4033/4033	---M--	200	added ('OK')	image/svg+xml	etag:%225fe1b94-fc1-5f6010e35ba05%22	https://creativelayers.net/themes/educrat-html/img/misc/lines/2.svg	D:/yogesh%20sir/training%20guru%20new/creativelayers.net/themes/educrat-html/img/misc/lines/2.svg	(from https://creativelayers.net/themes/educrat-html/home-3.html)
13:07:21	1975/1975	---M--	200	added ('OK')	image/svg+xml	etag:%225fe1bec-7b7-5f6010f89cec9%22	https://creativelayers.net/themes/educrat-html/img/home-3/works/3.svg	D:/yogesh%20sir/training%20guru%20new/creativelayers.net/themes/educrat-html/img/home-3/works/3.svg	(from https://creativelayers.net/themes/educrat-html/home-3.html)
13:07:21	1369/1369	---M--	200	added ('OK')	image/svg+xml	etag:%225fe1a6f-559-5f6010aecafdd%22	https://creativelayers.net/themes/educrat-html/img/misc/quote.svg	D:/yogesh%20sir/training%20guru%20new/creativelayers.net/themes/educrat-html/img/misc/quote.svg	(from https://creativelayers.net/themes/educrat-html/home-3.html)
13:07:21	7436/7436	---M--	200	added ('OK')	image/png	etag:%225fe1bd5-1d0c-5f6010f359b8f%22	https://creativelayers.net/themes/educrat-html/img/home-3/testimonials/1.png	D:/yogesh%20sir/training%20guru%20new/creativelayers.net/themes/educrat-html/img/home-3/testimonials/1.png	(from https://creativelayers.net/themes/educrat-html/home-3.html)
13:07:21	10017/10017	---M--	200	added ('OK')	image/png	etag:%225fe1bd4-2721-5f6010f2f90a6%22	https://creativelayers.net/themes/educrat-html/img/home-3/testimonials/2.png	D:/yogesh%20sir/training%20guru%20new/creativelayers.net/themes/educrat-html/img/home-3/testimonials/2.png	(from https://creativelayers.net/themes/educrat-html/home-3.html)
13:07:22	8390/8390	---M--	200	added ('OK')	image/png	etag:%225fe1bd3-20c6-5f6010f2f9c5e%22	https://creativelayers.net/themes/educrat-html/img/home-3/testimonials/3.png	D:/yogesh%20sir/training%20guru%20new/creativelayers.net/themes/educrat-html/img/home-3/testimonials/3.png	(from https://creativelayers.net/themes/educrat-html/home-3.html)
13:07:22	10020/10020	---M--	200	added ('OK')	image/png	etag:%225fe1bd2-2724-5f6010f29cc0c%22	https://creativelayers.net/themes/educrat-html/img/home-3/testimonials/4.png	D:/yogesh%20sir/training%20guru%20new/creativelayers.net/themes/educrat-html/img/home-3/testimonials/4.png	(from https://creativelayers.net/themes/educrat-html/home-3.html)
13:07:22	9844/9844	---M--	200	added ('OK')	image/png	etag:%225fe1bd1-2674-5f6010f2981d4%22	https://creativelayers.net/themes/educrat-html/img/home-3/testimonials/5.png	D:/yogesh%20sir/training%20guru%20new/creativelayers.net/themes/educrat-html/img/home-3/testimonials/5.png	(from https://creativelayers.net/themes/educrat-html/home-3.html)
13:07:23	7471/7471	---M--	200	added ('OK')	image/svg+xml	etag:%225fe1bf0-1d2f-5f6010f9ab31d%22	https://creativelayers.net/themes/educrat-html/img/home-3/achieve/1.svg	D:/yogesh%20sir/training%20guru%20new/creativelayers.net/themes/educrat-html/img/home-3/achieve/1.svg	(from https://creativelayers.net/themes/educrat-html/home-3.html)
13:07:23	4794/4794	---M--	200	added ('OK')	image/svg+xml	etag:%225fe1bf1-12ba-5f6010f9d81e1%22	https://creativelayers.net/themes/educrat-html/img/home-3/achieve/2.svg	D:/yogesh%20sir/training%20guru%20new/creativelayers.net/themes/educrat-html/img/home-3/achieve/2.svg	(from https://creativelayers.net/themes/educrat-html/home-3.html)
13:07:24	7721/7721	---M--	200	added ('OK')	image/svg+xml	etag:%225fe1bef-1e29-5f6010f9943ea%22	https://creativelayers.net/themes/educrat-html/img/home-3/achieve/3.svg	D:/yogesh%20sir/training%20guru%20new/creativelayers.net/themes/educrat-html/img/home-3/achieve/3.svg	(from https://creativelayers.net/themes/educrat-html/home-3.html)
13:07:24	4809/4809	---M--	200	added ('OK')	image/svg+xml	etag:%225fe1bf2-12c9-5f6010f9f819d%22	https://creativelayers.net/themes/educrat-html/img/home-3/achieve/4.svg	D:/yogesh%20sir/training%20guru%20new/creativelayers.net/themes/educrat-html/img/home-3/achieve/4.svg	(from https://creativelayers.net/themes/educrat-html/home-3.html)
13:07:24	3532/3532	---M--	200	added ('OK')	image/png	etag:%225fe1bd0-dcc-5f6010f1a89b3%22	https://creativelayers.net/themes/educrat-html/img/home-3/learn/1.png	D:/yogesh%20sir/training%20guru%20new/creativelayers.net/themes/educrat-html/img/home-3/learn/1.png	(from https://creativelayers.net/themes/educrat-html/home-3.html)
13:07:24	2030/2030	---M--	200	added ('OK')	image/png	etag:%225fe1bcd-7ee-5f6010f14e842%22	https://creativelayers.net/themes/educrat-html/img/home-3/learn/2.png	D:/yogesh%20sir/training%20guru%20new/creativelayers.net/themes/educrat-html/img/home-3/learn/2.png	(from https://creativelayers.net/themes/educrat-html/home-3.html)
13:07:25	4279/4279	---M--	200	added ('OK')	image/png	etag:%225fe1bce-10b7-5f6010f1987e1%22	https://creativelayers.net/themes/educrat-html/img/home-3/learn/3.png	D:/yogesh%20sir/training%20guru%20new/creativelayers.net/themes/educrat-html/img/home-3/learn/3.png	(from https://creativelayers.net/themes/educrat-html/home-3.html)
13:07:25	1944/1944	---M--	200	added ('OK')	image/png	etag:%225fe1bca-798-5f6010f0e9af0%22	https://creativelayers.net/themes/educrat-html/img/home-3/learn/4.png	D:/yogesh%20sir/training%20guru%20new/creativelayers.net/themes/educrat-html/img/home-3/learn/4.png	(from https://creativelayers.net/themes/educrat-html/home-3.html)
13:07:25	4120/4120	---M--	200	added ('OK')	image/png	etag:%225fe1bcb-1018-5f6010f0e9ed8%22	https://creativelayers.net/themes/educrat-html/img/home-3/learn/5.png	D:/yogesh%20sir/training%20guru%20new/creativelayers.net/themes/educrat-html/img/home-3/learn/5.png	(from https://creativelayers.net/themes/educrat-html/home-3.html)
13:07:26	2124/2124	---M--	200	added ('OK')	image/png	etag:%225fe1bcc-84c-5f6010f141169%22	https://creativelayers.net/themes/educrat-html/img/home-3/learn/6.png	D:/yogesh%20sir/training%20guru%20new/creativelayers.net/themes/educrat-html/img/home-3/learn/6.png	(from https://creativelayers.net/themes/educrat-html/home-3.html)
13:07:26	32427/32427	---M--	200	added ('OK')	image/png	etag:%225fe1be3-7eab-5f6010f717c11%22	https://creativelayers.net/themes/educrat-html/img/home-3/blog/1.png	D:/yogesh%20sir/training%20guru%20new/creativelayers.net/themes/educrat-html/img/home-3/blog/1.png	(from https://creativelayers.net/themes/educrat-html/home-3.html)
13:07:26	38069/38069	---M--	200	added ('OK')	image/png	etag:%225fe1be1-94b5-5f6010f6b4a17%22	https://creativelayers.net/themes/educrat-html/img/home-3/blog/2.png	D:/yogesh%20sir/training%20guru%20new/creativelayers.net/themes/educrat-html/img/home-3/blog/2.png	(from https://creativelayers.net/themes/educrat-html/home-3.html)
13:07:27	36686/36686	---M--	200	added ('OK')	image/png	etag:%225fe1be2-8f4e-5f6010f6c1539%22	https://creativelayers.net/themes/educrat-html/img/home-3/blog/3.png	D:/yogesh%20sir/training%20guru%20new/creativelayers.net/themes/educrat-html/img/home-3/blog/3.png	(from https://creativelayers.net/themes/educrat-html/home-3.html)
13:07:28	43662/43662	---M--	200	added ('OK')	image/png	etag:%225fe1bdf-aa8e-5f6010f65a4be%22	https://creativelayers.net/themes/educrat-html/img/home-3/blog/4.png	D:/yogesh%20sir/training%20guru%20new/creativelayers.net/themes/educrat-html/img/home-3/blog/4.png	(from https://creativelayers.net/themes/educrat-html/home-3.html)
13:07:28	16617/16617	---M--	200	added ('OK')	image/png	etag:%225fe1bde-40e9-5f6010f649b1c%22	https://creativelayers.net/themes/educrat-html/img/home-3/cta/bg.png	D:/yogesh%20sir/training%20guru%20new/creativelayers.net/themes/educrat-html/img/home-3/cta/bg.png	(from https://creativelayers.net/themes/educrat-html/home-3.html)
13:07:28	478/478	---M--	200	added ('OK')	image/svg+xml	etag:%225fe1bc9-1de-5f6010f0042f8%22	https://creativelayers.net/themes/educrat-html/img/home-4/masthead/shape.svg	D:/yogesh%20sir/training%20guru%20new/creativelayers.net/themes/educrat-html/img/home-4/masthead/shape.svg	(from https://creativelayers.net/themes/educrat-html/home-4.html)
13:07:28	10088/10088	---M--	200	added ('OK')	image/svg+xml	etag:%225fe1bac-2768-5f6010e9a8b42%22	https://creativelayers.net/themes/educrat-html/img/home-4/learning/1.svg	D:/yogesh%20sir/training%20guru%20new/creativelayers.net/themes/educrat-html/img/home-4/learning/1.svg	(from https://creativelayers.net/themes/educrat-html/home-4.html)
13:07:29	8065/8065	---M--	200	added ('OK')	image/svg+xml	etag:%225fe1bbc-1f81-5f6010e9ed4f1%22	https://creativelayers.net/themes/educrat-html/img/home-4/learning/2.svg	D:/yogesh%20sir/training%20guru%20new/creativelayers.net/themes/educrat-html/img/home-4/learning/2.svg	(from https://creativelayers.net/themes/educrat-html/home-4.html)
13:07:29	6392/6392	---M--	200	added ('OK')	image/svg+xml	etag:%225fe1bb4-18f8-5f6010e9afc8a%22	https://creativelayers.net/themes/educrat-html/img/home-4/learning/3.svg	D:/yogesh%20sir/training%20guru%20new/creativelayers.net/themes/educrat-html/img/home-4/learning/3.svg	(from https://creativelayers.net/themes/educrat-html/home-4.html)
13:07:30	4079/4079	---M--	200	added ('OK')	image/svg+xml	etag:%225fe1bbd-fef-5f6010e9f3a81%22	https://creativelayers.net/themes/educrat-html/img/home-4/learning/4.svg	D:/yogesh%20sir/training%20guru%20new/creativelayers.net/themes/educrat-html/img/home-4/learning/4.svg	(from https://creativelayers.net/themes/educrat-html/home-4.html)
13:07:31	45004/45004	---M--	200	added ('OK')	image/png	etag:%225fe1bab-afcc-5f6010e926544%22	https://creativelayers.net/themes/educrat-html/img/home-4/testimonials/1.png	D:/yogesh%20sir/training%20guru%20new/creativelayers.net/themes/educrat-html/img/home-4/testimonials/1.png	(from https://creativelayers.net/themes/educrat-html/home-4.html)
13:07:32	195381/195381	---M--	200	added ('OK')	image/png	etag:%225fe1bc7-2fb35-5f6010ef31f9b%22	https://creativelayers.net/themes/educrat-html/img/home-4/dreamJob/1.png	D:/yogesh%20sir/training%20guru%20new/creativelayers.net/themes/educrat-html/img/home-4/dreamJob/1.png	(from https://creativelayers.net/themes/educrat-html/home-4.html)
13:07:32	50226/50226	---M--	200	added ('OK')	image/png	etag:%225fe1ba5-c432-5f6010e8cdb43%22	https://creativelayers.net/themes/educrat-html/img/home-4/testimonials/2.png	D:/yogesh%20sir/training%20guru%20new/creativelayers.net/themes/educrat-html/img/home-4/testimonials/2.png	(from https://creativelayers.net/themes/educrat-html/home-4.html)
13:07:32	34197/34197	---M--	200	added ('OK')	image/png	etag:%225fe1baa-8595-5f6010e8c17f2%22	https://creativelayers.net/themes/educrat-html/img/home-4/testimonials/3.png	D:/yogesh%20sir/training%20guru%20new/creativelayers.net/themes/educrat-html/img/home-4/testimonials/3.png	(from https://creativelayers.net/themes/educrat-html/home-4.html)
13:07:33	321782/321782	---M--	200	added ('OK')	image/png	etag:%225fe1bc8-4e8f6-5f6010f087c7e%22	https://creativelayers.net/themes/educrat-html/img/home-4/masthead/1.png	D:/yogesh%20sir/training%20guru%20new/creativelayers.net/themes/educrat-html/img/home-4/masthead/1.png	(from https://creativelayers.net/themes/educrat-html/home-4.html)
13:07:33	45115/45115	---M--	200	added ('OK')	image/svg+xml	etag:%225fe1b9b-b03b-5f6010e69ce62%22	https://creativelayers.net/themes/educrat-html/img/home-5/masthead/bg.svg	D:/yogesh%20sir/training%20guru%20new/creativelayers.net/themes/educrat-html/img/home-5/masthead/bg.svg	(from https://creativelayers.net/themes/educrat-html/home-5.html)
13:07:33	17120/17120	---M--	200	added ('OK')	image/svg+xml	etag:%225fe1b96-42e0-5f6010e45812f%22	https://creativelayers.net/themes/educrat-html/img/home-5/learning/1.svg	D:/yogesh%20sir/training%20guru%20new/creativelayers.net/themes/educrat-html/img/home-5/learning/1.svg	(from https://creativelayers.net/themes/educrat-html/home-5.html)
13:07:34	10726/10726	---M--	200	added ('OK')	image/svg+xml	etag:%225fe1b97-29e6-5f6010e47cf0a%22	https://creativelayers.net/themes/educrat-html/img/home-5/learning/2.svg	D:/yogesh%20sir/training%20guru%20new/creativelayers.net/themes/educrat-html/img/home-5/learning/2.svg	(from https://creativelayers.net/themes/educrat-html/home-5.html)
13:07:34	338997/338997	---M--	200	added ('OK')	image/png	etag:%225fe1bc6-52c35-5f6010ef29eb2%22	https://creativelayers.net/themes/educrat-html/img/home-4/dreamJob/2.png	D:/yogesh%20sir/training%20guru%20new/creativelayers.net/themes/educrat-html/img/home-4/dreamJob/2.png	(from https://creativelayers.net/themes/educrat-html/home-4.html)
13:07:34	7949/7949	---M--	200	added ('OK')	image/svg+xml	etag:%225fe1b95-1f0d-5f6010e42f8ba%22	https://creativelayers.net/themes/educrat-html/img/home-5/learning/3.svg	D:/yogesh%20sir/training%20guru%20new/creativelayers.net/themes/educrat-html/img/home-5/learning/3.svg	(from https://creativelayers.net/themes/educrat-html/home-5.html)
13:07:34	5792/5792	---M--	200	added ('OK')	image/svg+xml	etag:%225fe1b98-16a0-5f6010e48f404%22	https://creativelayers.net/themes/educrat-html/img/home-5/learning/4.svg	D:/yogesh%20sir/training%20guru%20new/creativelayers.net/themes/educrat-html/img/home-5/learning/4.svg	(from https://creativelayers.net/themes/educrat-html/home-5.html)
13:07:35	115553/115553	---M--	200	added ('OK')	image/png	etag:%225fe1b9a-1c361-5f6010e5cb2d5%22	https://creativelayers.net/themes/educrat-html/img/home-5/apps/img.png	D:/yogesh%20sir/training%20guru%20new/creativelayers.net/themes/educrat-html/img/home-5/apps/img.png	(from https://creativelayers.net/themes/educrat-html/home-5.html)
13:07:35	58074/58074	---M--	200	added ('OK')	image/png	etag:%225fe1b99-e2da-5f6010e59e7f8%22	https://creativelayers.net/themes/educrat-html/img/home-5/cta/img.png	D:/yogesh%20sir/training%20guru%20new/creativelayers.net/themes/educrat-html/img/home-5/cta/img.png	(from https://creativelayers.net/themes/educrat-html/home-5.html)
13:07:35	5717/5717	---M--	200	added ('OK')	image/svg+xml	etag:%225fe1adb-1655-5f6010bed9b09%22	https://creativelayers.net/themes/educrat-html/img/general/logo-pure-white.svg	D:/yogesh%20sir/training%20guru%20new/creativelayers.net/themes/educrat-html/img/general/logo-pure-white.svg	(from https://creativelayers.net/themes/educrat-html/home-5.html)
13:07:35	5719/5719	---M--	200	added ('OK')	image/svg+xml	etag:%225fe1ad9-1657-5f6010be95d12%22	https://creativelayers.net/themes/educrat-html/img/general/logo-black.svg	D:/yogesh%20sir/training%20guru%20new/creativelayers.net/themes/educrat-html/img/general/logo-black.svg	(from https://creativelayers.net/themes/educrat-html/home-6.html)
13:07:36	1619/1619	---M--	200	added ('OK')	image/svg+xml	etag:%225fe310f-653-5f60112d6095e%22	https://creativelayers.net/themes/educrat-html/img/home-6/hero/icons/1.svg	D:/yogesh%20sir/training%20guru%20new/creativelayers.net/themes/educrat-html/img/home-6/hero/icons/1.svg	(from https://creativelayers.net/themes/educrat-html/home-6.html)
13:07:36	969/969	---M--	200	added ('OK')	image/svg+xml	etag:%225fe3111-3c9-5f60112d9be9d%22	https://creativelayers.net/themes/educrat-html/img/home-6/hero/icons/2.svg	D:/yogesh%20sir/training%20guru%20new/creativelayers.net/themes/educrat-html/img/home-6/hero/icons/2.svg	(from https://creativelayers.net/themes/educrat-html/home-6.html)
